  6:50AM,All summaries ,99937.77778,255862.53,13782.72,97.03,47.02857143,78.36,38.368,48.095
  6:55AM,All summaries ,99937.77778,255862.53,13782.72,95.25,47.02857143,78.36,38.368,48.095
  7:00AM,All summaries ,99937.77778,255862.53,13782.72,86.45,47.02857143,78.36,38.368,48.095
  7:05AM,All summaries ,99937.77778,255862.53,13782.72,91.68,47.02857143,78.36,38.368,48.095
  7:10AM,All summaries ,99937.77778,255862.53,13782.72,92.09,47.02857143,78.36,38.368,48.095
  7:15AM,All summaries ,99937.77778,255862.53,13782.72,93.15,47.02857143,78.36,38.368,48.095
  7:20AM,All summaries ,99937.77778,255862.53,13782.72,91.9,47.02857143,78.36,38.368,48.095
  7:25AM,All summaries ,99937.77778,255862.53,13782.72,91.83,47.02857143,78.36,38.368,48.095
  7:30AM,All summaries ,99937.77778,255862.53,13782.72,90.71,47.02857143,78.36,38.368,48.095
  7:35AM,All summaries ,99937.77778,255862.53,13782.72,92.26,47.02857143,78.36,38.368,48.095
  7:40AM,All summaries ,99937.77778,255862.53,13782.72,92.63,47.02857143,78.36,38.368,48.095
  7:45AM,All summaries ,99937.77778,255862.53,13782.72,94.8,47.02857143,78.36,38.368,48.095
  7:50AM,All summaries ,99937.77778,255862.53,13782.72,95.2,47.02857143,78.36,38.368,48.095
  7:55AM,All summaries ,99937.77778,255862.53,13782.72,92.86,47.02857143,78.36,38.368,48.095
  8:00AM,All summaries ,99937.77778,255862.53,13782.72,77.29,47.02857143,78.36,38.368,48.095
  8:05AM,All summaries ,99937.77778,255862.53,13782.72,79.25,47.02857143,78.36,38.368,48.095
  8:10AM,All summaries ,99937.77778,255862.53,13782.72,82.22,47.02857143,78.36,38.368,48.095
  8:15AM,All summaries ,99937.77778,255862.53,13782.72,82.81,47.02857143,78.36,38.368,48.095
  8:20AM,All summaries ,99937.77778,255862.53,13782.72,80.61,47.02857143,78.36,38.368,48.095
  8:25AM,All summaries ,99937.77778,255862.53,13782.72,83.46,47.02857143,78.36,38.368,48.095
  8:30AM,All summaries ,99937.77778,255862.53,13782.72,86.09,47.02857143,78.36,38.368,48.095
  8:35AM,All summaries ,99937.77778,255862.53,13782.72,92.48,47.02857143,78.36,38.368,48.095
  8:40AM,All summaries ,99937.77778,255862.53,13782.72,93.77,47.02857143,78.36,38.368,48.095
  8:45AM,All summaries ,99937.77778,255862.53,13782.72,86.41,47.02857143,78.36,38.368,48.095
  8:50AM,All summaries ,99937.77778,255862.53,13782.72,93.78,47.02857143,78.36,38.368,48.095
  8:55AM,All summaries ,99937.77778,255862.53,13782.72,96.15,47.02857143,78.36,38.368,48.095
  9:00AM,All summaries ,99937.77778,255862.53,13782.72,89.54,47.02857143,78.36,38.368,48.095
  9:05AM,All summaries ,99937.77778,255862.53,13782.72,89.37,47.02857143,78.36,38.368,48.095
  9:10AM,All summaries ,99937.77778,255862.53,13782.72,89.42,47.02857143,78.36,38.368,48.095
  9:15AM,All summaries ,99937.77778,255862.53,13782.72,90.93,47.02857143,78.36,38.368,48.095
  9:20AM,All summaries ,99937.77778,255862.53,13782.72,92.81,47.02857143,78.36,38.368,48.095
  9:25AM,All summaries ,99937.77778,255862.53,13782.72,92.11,47.02857143,78.36,38.368,48.095
  9:30AM,All summaries ,99937.77778,255862.53,13782.72,94.06,47.02857143,78.36,38.368,48.095
  9:35AM,All summaries ,99937.77778,255862.53,13782.72,94.86,47.02857143,78.36,38.368,48.095
  9:40AM,All summaries ,99937.77778,255862.53,13782.72,94.99,47.02857143,78.36,38.368,48.095
  9:45AM,All summaries ,99937.77778,255862.53,13782.72,94.81,47.02857143,78.36,38.368,48.095
  9:50AM,All summaries ,99937.77778,255862.53,13782.72,95.09,47.02857143,78.36,38.368,48.095
  9:55AM,All summaries ,99937.77778,255862.53,13782.72,95.93,47.02857143,78.36,38.368,48.095
  10:00AM,All summaries ,99937.77778,255862.53,13782.72,93.07,47.02857143,78.36,38.368,48.095
  10:05AM,All summaries ,99937.77778,255862.53,13782.72,93.48,47.02857143,78.36,38.368,48.095
  10:10AM,All summaries ,99937.77778,255862.53,13782.72,95.44,47.02857143,78.36,38.368,48.095
  10:15AM,All summaries ,99937.77778,255862.53,13782.72,96.21,47.02857143,78.36,38.368,48.095
  10:20AM,All summaries ,99937.77778,255862.53,13782.72,96.32,47.02857143,78.36,38.368,48.095
  10:25AM,All summaries ,99937.77778,255862.53,13782.72,96.92,47.02857143,78.36,38.368,48.095
  10:30AM,All summaries ,99937.77778,255862.53,13782.72,95.9,47.02857143,78.36,38.368,48.095
  10:35AM,All summaries ,99937.77778,255862.53,13782.72,96.46,47.02857143,78.36,38.368,48.095
  10:40AM,All summaries ,99937.77778,255862.53,13782.72,94.97,47.02857143,78.36,38.368,48.095
  10:45AM,All summaries ,99937.77778,255862.53,13782.72,95.29,47.02857143,78.36,38.368,48.095
  10:50AM,All summaries ,99937.77778,255862.53,13782.72,96.32,47.02857143,78.36,38.368,48.095
  10:55AM,All summaries ,99937.77778,255862.53,13782.72,96.56,47.02857143,78.36,38.368,48.095
  11:00AM,All summaries ,99937.77778,255862.53,13782.72,94.47,47.02857143,78.36,38.368,48.095
  11:05AM,All summaries ,99937.77778,255862.53,13782.72,96.42,47.02857143,78.36,38.368,48.095
  11:10AM,All summaries ,99937.77778,255862.53,13782.72,95.68,47.02857143,78.36,38.368,48.095
  11:15AM,All summaries ,99937.77778,255862.53,13782.72,93.84,47.02857143,78.36,38.368,48.095
